country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",05-04-2026 08:00,18.614767,73.799516,NO2,25,63,40
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",05-04-2026 08:00,18.616318,73.765797,PM10,18,90,37
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",05-04-2026 08:00,18.616318,73.765797,SO2,1,1,1
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",05-04-2026 08:00,19.95022,73.73148,CO,36,40,38
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",05-04-2026 08:00,19.9591346,73.7788008,NO2,8,13,10
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",05-04-2026 08:00,19.9591346,73.7788008,OZONE,9,40,12
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",05-04-2026 08:00,19.1135051,73.008978,PM2.5,17,62,35
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",05-04-2026 08:00,19.1135051,73.008978,PM10,41,107,69
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",05-04-2026 08:00,19.1135051,73.008978,SO2,17,20,19
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",05-04-2026 08:00,19.008751,73.01662,PM10,NA,NA,NA
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",05-04-2026 08:00,19.0575752,73.0151367,PM2.5,NA,NA,NA
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",05-04-2026 08:00,19.0575752,73.0151367,CO,9,24,19
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",05-04-2026 08:00,19.02579,73.10297,PM2.5,34,76,52
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",05-04-2026 08:00,21.14472,79.107595,PM10,34,202,100
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",05-04-2026 08:00,21.152875,79.0517531,SO2,8,101,31
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",05-04-2026 08:00,21.143383,79.048912,OZONE,4,33,18
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",05-04-2026 08:00,19.173852,77.296291,NH3,4,5,4
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",05-04-2026 08:00,19.063,73.1209,PM10,59,100,81
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",05-04-2026 08:00,19.265594,76.761463,PM10,56,94,70
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",05-04-2026 08:00,18.63673,73.82487,OZONE,3,57,6
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",05-04-2026 08:00,18.59051,73.77946,NH3,2,3,3
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",05-04-2026 08:00,19.265594,76.761463,OZONE,6,8,7
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",05-04-2026 08:00,19.173852,77.296291,CO,19,28,23
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",05-04-2026 08:00,19.95022,73.73148,NO2,NA,NA,NA
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB",05-04-2026 08:00,19.2307571,73.155192,OZONE,10,35,11
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",05-04-2026 08:00,19.445821,72.7988231,PM2.5,17,111,35
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",05-04-2026 08:00,19.445821,72.7988231,OZONE,17,42,22
India,Meghalaya,Byrnihat,"15th Mile-Nongthymmai, Byrnihat - Meghalaya PCB",05-04-2026 08:00,26.05374,91.86796,NH3,NA,NA,NA
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",05-04-2026 08:00,25.5803419,91.8942571,OZONE,NA,NA,NA
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",05-04-2026 08:00,25.6635413,94.0989878,CO,4,14,4
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",05-04-2026 08:00,20.832874,85.104082,NO2,9,53,22
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",05-04-2026 08:00,20.832874,85.104082,CO,18,114,66
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",05-04-2026 08:00,21.51161,86.89088,NO2,6,34,18
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",05-04-2026 08:00,22.1166054,85.3945546,PM10,75,288,132
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pune - IITM",05-04-2026 08:00,18.664282,73.763966,OZONE,1,25,1
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM",05-04-2026 08:00,18.459883,73.852193,PM2.5,15,115,42
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",05-04-2026 08:00,18.45445,73.854155,OZONE,14,62,18
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",05-04-2026 08:00,18.57304,73.927715,PM10,61,100,83
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",05-04-2026 08:00,18.57304,73.927715,CO,40,74,57
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",05-04-2026 08:00,20.24079,85.836784,SO2,1,11,5
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",05-04-2026 08:00,20.24079,85.836784,OZONE,11,86,16
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",05-04-2026 08:00,20.34652,85.8163,PM10,20,104,66
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",05-04-2026 08:00,22.06156703,85.47409613,NO2,8,9,8
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",05-04-2026 08:00,22.06156703,85.47409613,CO,30,51,35
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",05-04-2026 08:00,17.65439,75.90649,CO,14,107,20
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",05-04-2026 08:00,19.26777,72.97182,NH3,5,8,7
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",05-04-2026 08:00,19.235581,73.159121,OZONE,12,87,14
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",05-04-2026 08:00,16.5038,74.3623,SO2,3,18,10
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",05-04-2026 08:00,16.5038,74.3623,OZONE,10,58,16
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",05-04-2026 08:00,17.6336264,75.9132495,CO,13,46,17
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",05-04-2026 08:00,18.536457,73.805454,CO,1,40,14
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",05-04-2026 08:00,18.536457,73.805454,OZONE,4,42,7
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",05-04-2026 08:00,18.530085,73.849598,PM2.5,23,64,44
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",05-04-2026 08:00,25.6635413,94.0989878,SO2,18,22,20
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",05-04-2026 08:00,30.736056,76.209694,CO,10,20,14
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",05-04-2026 08:00,30.736056,76.209694,OZONE,19,41,20
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",05-04-2026 08:00,30.9028,75.8086,SO2,15,36,26
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",05-04-2026 08:00,30.649961,76.331442,NH3,6,6,6
India,Punjab,Patiala,"Model Town, Patiala - PPCB",05-04-2026 08:00,30.349388,76.366642,OZONE,15,52,16
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",05-04-2026 08:00,31.0325454,76.5623046,PM2.5,NA,NA,NA
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",05-04-2026 08:00,31.0325454,76.5623046,PM10,NA,NA,NA
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",05-04-2026 08:00,31.0325454,76.5623046,SO2,11,16,13
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",05-04-2026 08:00,26.470859,74.646594,PM2.5,40,58,50
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",05-04-2026 08:00,26.470859,74.646594,PM10,51,80,67
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",05-04-2026 08:00,20.9360711,85.1707021,NO2,21,58,35
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",05-04-2026 08:00,20.9360711,85.1707021,NH3,5,7,6
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",05-04-2026 08:00,20.9360711,85.1707021,OZONE,3,106,52
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",05-04-2026 08:00,21.869985,85.167016,SO2,NA,NA,NA
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",05-04-2026 08:00,21.869985,85.167016,CO,34,36,35
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",05-04-2026 08:00,31.62,74.876512,PM10,NA,NA,NA
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",05-04-2026 08:00,31.62,74.876512,NH3,NA,NA,NA
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",05-04-2026 08:00,31.62,74.876512,CO,22,105,65
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",05-04-2026 08:00,31.321907,75.578914,NO2,29,35,32
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",05-04-2026 08:00,21.6439,85.599355,OZONE,21,44,30
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",05-04-2026 08:00,21.847279,85.416905,OZONE,14,22,18
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",05-04-2026 08:00,22.265816,86.174829,CO,3,58,15
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",05-04-2026 08:00,22.18972222,84.86277778,PM10,85,98,87
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",05-04-2026 08:00,22.18972222,84.86277778,SO2,10,13,12
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",05-04-2026 08:00,21.606865,85.510538,PM2.5,89,137,104
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",05-04-2026 08:00,25.106006,76.469948,PM10,43,109,83
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",05-04-2026 08:00,25.106006,76.469948,NO2,7,52,25
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",05-04-2026 08:00,25.747299,71.393989,PM2.5,3,28,15
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",05-04-2026 08:00,25.747299,71.393989,CO,8,21,9
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",05-04-2026 08:00,27.215415,77.50873,PM10,28,77,46
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",05-04-2026 08:00,20.48891,85.84768,NO2,5,10,7
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",05-04-2026 08:00,21.6439,85.599355,PM2.5,47,73,58
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",05-04-2026 08:00,25.339605,74.618883,OZONE,39,74,49
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",05-04-2026 08:00,28.194909,76.862296,PM10,36,137,84
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",05-04-2026 08:00,26.470859,74.646594,NH3,3,4,4
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",05-04-2026 08:00,27.554793,76.611536,SO2,10,42,24
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",05-04-2026 08:00,21.6439,85.599355,NO2,8,9,8
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",05-04-2026 08:00,21.6439,85.599355,SO2,11,28,17
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",05-04-2026 08:00,21.8004996,83.8396977,NH3,NA,NA,NA
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",05-04-2026 08:00,26.29581,73.082283,OZONE,1,104,23
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",05-04-2026 08:00,26.215415,73.070156,PM2.5,12,92,41
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",05-04-2026 08:00,26.215415,73.070156,SO2,1,3,2
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",05-04-2026 08:00,26.358805,73.047444,PM2.5,10,67,23
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",05-04-2026 08:00,26.253384,72.976571,PM10,35,142,64
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",05-04-2026 08:00,26.253384,72.976571,NO2,3,43,14
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",05-04-2026 08:00,26.253384,72.976571,SO2,1,6,2
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",05-04-2026 08:00,26.506177,77.025989,NH3,7,12,10
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",05-04-2026 08:00,27.213494,73.734444,NH3,NA,NA,NA
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",05-04-2026 08:00,25.771061,73.340227,PM10,35,119,65
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",05-04-2026 08:00,25.771061,73.340227,NH3,1,9,4
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",05-04-2026 08:00,25.771061,73.340227,SO2,7,13,9
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",05-04-2026 08:00,24.041198,74.780702,PM2.5,23,103,44
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",05-04-2026 08:00,24.041198,74.780702,NO2,20,52,30
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",05-04-2026 08:00,24.041198,74.780702,NH3,3,5,4
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",05-04-2026 08:00,24.041198,74.780702,OZONE,27,94,60
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",05-04-2026 08:00,29.61075,74.283608,NO2,NA,NA,NA
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",05-04-2026 08:00,29.61075,74.283608,NH3,NA,NA,NA
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",05-04-2026 08:00,29.61075,74.283608,OZONE,7,73,23
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",05-04-2026 08:00,26.902909,75.836858,NH3,5,13,8
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",05-04-2026 08:00,26.902909,75.836858,CO,14,52,35
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",05-04-2026 08:00,26.843698,75.766894,PM2.5,15,98,45
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",05-04-2026 08:00,26.786682,75.827928,PM2.5,25,160,55
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",05-04-2026 08:00,24.588397,76.172782,PM2.5,17,38,27
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",05-04-2026 08:00,24.588397,76.172782,CO,12,28,21
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",05-04-2026 08:00,24.588397,76.172782,OZONE,41,97,63
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",05-04-2026 08:00,28.108988,75.386577,NH3,8,16,11
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",05-04-2026 08:00,26.268249,73.0193853,NO2,13,24,19
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",05-04-2026 08:00,26.268249,73.0193853,NH3,6,12,8
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",05-04-2026 08:00,25.435774,75.644272,OZONE,32,91,84
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",05-04-2026 08:00,24.892047,74.623527,CO,8,20,18
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",05-04-2026 08:00,28.296139,74.961696,NO2,7,22,14
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",05-04-2026 08:00,28.296139,74.961696,NH3,5,10,6
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",05-04-2026 08:00,26.895552,76.334753,NH3,5,13,8
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",05-04-2026 08:00,26.786682,75.827928,OZONE,12,80,30
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",05-04-2026 08:00,26.960669,75.771817,PM10,39,144,70
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",05-04-2026 08:00,26.960669,75.771817,OZONE,20,73,39
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",05-04-2026 08:00,26.9502929,75.730943,PM10,63,120,88
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",05-04-2026 08:00,25.344694,72.626208,PM10,26,102,49
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",05-04-2026 08:00,28.194909,76.862296,OZONE,5,43,8
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",05-04-2026 08:00,28.207266,76.829265,PM10,54,293,123
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",05-04-2026 08:00,28.207266,76.829265,CO,6,80,6
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",05-04-2026 08:00,28.018792,73.292658,PM10,45,163,81
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",05-04-2026 08:00,25.16409,75.858137,NO2,25,59,38
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",05-04-2026 08:00,25.16409,75.858137,SO2,7,58,16
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",05-04-2026 08:00,25.196024,75.855668,PM2.5,12,240,38
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",05-04-2026 08:00,12.9533,80.2357,SO2,1,8,4
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",05-04-2026 08:00,12.9533,80.2357,OZONE,1,4,2
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",05-04-2026 08:00,13.1036,80.2909,PM2.5,1,68,26
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",05-04-2026 08:00,13.0052189,80.2398125,PM2.5,29,29,29
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB",05-04-2026 08:00,11.0328,77.0349,SO2,3,7,4
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB",05-04-2026 08:00,10.358535,77.984321,NH3,1,1,1
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",05-04-2026 08:00,13.4127,80.1081,NO2,12,27,18
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",05-04-2026 08:00,17.460103,78.334361,OZONE,12,16,15
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",05-04-2026 08:00,17.470431,78.566959,CO,18,38,23
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",05-04-2026 08:00,17.5316895,78.218939,NO2,6,7,7
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",05-04-2026 08:00,17.5316895,78.218939,SO2,3,47,14
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",05-04-2026 08:00,17.585705,78.126199,NH3,3,5,4
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",05-04-2026 08:00,17.585705,78.126199,SO2,11,23,15
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",05-04-2026 08:00,17.585705,78.126199,CO,21,66,48
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",05-04-2026 08:00,17.393559,78.339194,PM10,NA,NA,NA
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",05-04-2026 08:00,17.393559,78.339194,NO2,NA,NA,NA
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",05-04-2026 08:00,17.528544,78.286195,PM2.5,33,44,37
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",05-04-2026 08:00,17.528544,78.286195,SO2,7,16,13
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",05-04-2026 08:00,17.4559458,78.4332152,SO2,2,21,12
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",05-04-2026 08:00,17.349694,78.451437,PM10,42,128,78
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",05-04-2026 08:00,17.349694,78.451437,NO2,2,12,8
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",05-04-2026 08:00,17.349694,78.451437,NH3,3,3,3
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",05-04-2026 08:00,17.349694,78.451437,OZONE,22,26,24
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",05-04-2026 08:00,23.8175497,91.2726974,SO2,2,4,4
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",05-04-2026 08:00,29.931624,73.864511,CO,8,24,13
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",05-04-2026 08:00,26.159933,75.780517,CO,15,49,21
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",05-04-2026 08:00,24.5886166,73.6321397,NO2,4,71,39
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",05-04-2026 08:00,17.393559,78.339194,OZONE,NA,NA,NA
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",05-04-2026 08:00,17.544899,78.486949,PM10,81,94,86
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",05-04-2026 08:00,17.544899,78.486949,NH3,2,4,3
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",05-04-2026 08:00,27.33853,88.614099,NO2,6,7,6
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",05-04-2026 08:00,13.0664,80.2112,NO2,11,18,14
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",05-04-2026 08:00,13.164544,80.26285,SO2,4,20,14
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",05-04-2026 08:00,12.9533,80.2357,NO2,3,6,5
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",05-04-2026 08:00,13.1278,80.2642,PM10,18,77,47
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",05-04-2026 08:00,13.1278,80.2642,NH3,3,5,4
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",05-04-2026 08:00,24.885261,72.857549,NH3,2,5,3
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",05-04-2026 08:00,27.19412,77.96237,OZONE,NA,NA,NA
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",05-04-2026 08:00,27.169338,78.03582,NH3,3,3,3
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",05-04-2026 08:00,27.169338,78.03582,CO,4,10,8
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",05-04-2026 08:00,27.19862,77.92066,NO2,30,30,30
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",05-04-2026 08:00,27.19862,77.92066,CO,9,16,10
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",05-04-2026 08:00,28.964949,77.278761,NO2,10,38,19
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",05-04-2026 08:00,28.964949,77.278761,SO2,21,80,42
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",05-04-2026 08:00,28.359581,79.414455,SO2,68,102,87
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",05-04-2026 08:00,28.359581,79.414455,OZONE,17,74,19
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",05-04-2026 08:00,28.38910936,79.42963708,CO,19,31,22
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",05-04-2026 08:00,28.406963,77.849831,NO2,3,110,38
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",05-04-2026 08:00,28.406963,77.849831,OZONE,9,50,12
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",05-04-2026 08:00,27.168897,78.37696,PM2.5,20,62,33
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",05-04-2026 08:00,27.168897,78.37696,NH3,2,2,2
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",05-04-2026 08:00,27.1594,78.3953,PM2.5,26,61,38
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",05-04-2026 08:00,27.1594,78.3953,CO,4,14,7
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",05-04-2026 08:00,28.646233,77.358075,PM2.5,39,258,116
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",05-04-2026 08:00,28.757294,77.278792,PM10,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",05-04-2026 08:00,28.757294,77.278792,NO2,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",05-04-2026 08:00,28.757294,77.278792,NH3,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",05-04-2026 08:00,28.757294,77.278792,SO2,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",05-04-2026 08:00,28.685382,77.453839,PM2.5,22,241,103
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",05-04-2026 08:00,28.685382,77.453839,NH3,7,11,9
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",05-04-2026 08:00,28.685382,77.453839,SO2,14,27,20
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",05-04-2026 08:00,28.6603346,77.3572563,CO,24,118,34
